Tamanho_Entrada Execucao Tempo(s)
1 10;6.198883056640625e-06;
2 10;8.58306884765625e-06;
3 10;6.198883056640625e-06;
4 10;6.198883056640625e-06;
5 10;7.62939453125e-06;
6 10;8.344650268554688e-06;
7 10;5.9604644775390625e-06;
8 10;5.9604644775390625e-06;
9 10;6.198883056640625e-06;
10 10;5.9604644775390625e-06;
