Tamanho_Entrada Execucao Tempo(s)
1 1000;0.024680376052856445;
2 1000;0.025124073028564453;
3 1000;0.025731563568115234;
4 1000;0.02492666244506836;
5 1000;0.025020360946655273;
6 1000;0.02499103546142578;
7 1000;0.025182485580444336;
8 1000;0.02468252182006836;
9 1000;0.025199413299560547;
10 1000;0.025058507919311523;
