Tamanho_Entrada Execucao Tempo(s)
1 1;1.1920928955078125e-06;
2 1;1.9073486328125e-06;
3 1;1.430511474609375e-06;
4 1;1.6689300537109375e-06;
5 1;1.6689300537109375e-06;
6 1;1.9073486328125e-06;
7 1;1.6689300537109375e-06;
8 1;2.1457672119140625e-06;
9 1;2.384185791015625e-06;
10 1;1.4781951904296875e-05;
