Tamanho_Entrada;Execucao;Tempo(s)
1000;1;0.045571088790893555
1000;2;0.04437422752380371
1000;3;0.0436398983001709
1000;4;0.043715476989746094
1000;5;0.045165061950683594
1000;6;0.043682098388671875
1000;7;0.04487299919128418
1000;8;0.0443267822265625
1000;9;0.045538902282714844
1000;10;0.04485583305358887
