Tamanho_Entrada Execucao Tempo(s)
1 1 1;0.000001;
1 2 1;0.000001;
1 3 1;0.000000;
1 4 1;0.000001;
1 5 1;0.000001;
1 6 1;0.000001;
1 7 1;0.000000;
1 8 1;0.000001;
1 9 1;0.000001;
1 10 1;0.000001;
