Tamanho_Entrada Execucao Tempo(s)
1000 1 1000;0.000099;
1000 2 1000;0.000100;
1000 3 1000;0.000104;
1000 4 1000;0.000102;
1000 5 1000;0.000102;
1000 6 1000;0.000100;
1000 7 1000;0.000102;
1000 8 1000;0.000113;
1000 9 1000;0.000108;
1000 10 1000;0.000101;
