Tamanho_Entrada,Execucao,Tempo(s)
10000,1,3.021191120147705
10000,2,3.01969051361084
10000,3,3.0161166191101074
10000,4,3.018900156021118
10000,5,3.1009018421173096
10000,6,3.022629499435425
10000,7,3.019012689590454
10000,8,3.0271811485290527
