Tamanho_Entrada;Execucao;Tempo(s)
100;1;0.0004000663757324219
100;2;0.0003948211669921875
100;3;0.00041294097900390625
100;4;0.0004074573516845703
100;5;0.0003886222839355469
100;6;0.0003895759582519531
100;7;0.00044417381286621094
100;8;0.00039958953857421875
100;9;0.0003974437713623047
100;10;0.0004680156707763672
