Tamanho_Entrada Execucao Tempo(s)
1 10;7.295608520507812e-05;
2 10;1.8835067749023438e-05;
3 10;1.6689300537109375e-05;
4 10;1.7642974853515625e-05;
5 10;1.7404556274414062e-05;
6 10;1.811981201171875e-05;
7 10;2.09808349609375e-05;
8 10;1.9550323486328125e-05;
9 10;1.9311904907226562e-05;
10 10;1.71661376953125e-05;
