Tamanho_Entrada Execucao Tempo(s)
100 1 100;0.000009;
100 2 100;0.000009;
100 3 100;0.000009;
100 4 100;0.000009;
100 5 100;0.000010;
100 6 100;0.000009;
100 7 100;0.000010;
100 8 100;0.000009;
100 9 100;0.000009;
100 10 100;0.000010;
