Tamanho_Entrada;Execucao;Tempo(s)
100000;1;509.4026608467102
100000;2;517.3262884616852
100000;3;520.6899602413177
100000;4;517.6173369884491
100000;5;523.8015530109406
100000;6;515.4071235656738
100000;7;489.925434589386
100000;8;490.7546966075897
100000;9;490.27501153945923
100000;10;489.11185908317566
