Tamanho_Entrada Execucao Tempo(s)
1 1;1.1205673217773438e-05;
2 1;1.2874603271484375e-05;
3 1;1.2636184692382812e-05;
4 1;1.239776611328125e-05;
5 1;1.0967254638671875e-05;
6 1;1.33514404296875e-05;
7 1;1.5020370483398438e-05;
8 1;1.2874603271484375e-05;
9 1;1.3113021850585938e-05;
10 1;1.5020370483398438e-05;
