Tamanho_Entrada;Execucao;Tempo(s)
100000;1;283.73908615112305
100000;2;254.66591620445251
100000;3;252.89656114578247
100000;4;253.90461039543152
100000;5;268.18803453445435
100000;6;275.5623826980591
100000;7;270.09453773498535
100000;8;271.8435380458832
100000;9;270.84375190734863
100000;10;272.6568250656128
