Tamanho_Entrada;Execucao;Tempo(s)
10;1;0.000005960464478
10;2;0.000005960464478
10;3;0.000005960464478
10;4;0.000006198883057
10;5;0.000006437301636
10;6;0.000006437301636
10;7;0.000005722045898
10;8;0.000006437301636
10;9;0.000005960464478
10;10;0.000005960464478
